iter	SMAPE	RMSE
4731	11.00183294	30.38103513
4732	11.00163961	30.38075564
4733	11.00148139	30.38042022
4734	11.00087352	30.37949596
4735	10.9986179	30.37569747
4736	10.99846688	30.37502879
4737	10.99807369	30.37396001
4738	10.99758295	30.37254838
4739	10.99736399	30.37202306
4740	10.99691023	30.37095384
4741	10.9968411	30.37067135
4742	10.9959733	30.36859875
4743	10.99582144	30.36817636
4744	10.99562826	30.3671658
4745	10.99406467	30.36456922
4746	10.99379603	30.36296052
4747	10.99372004	30.36270463
4748	10.99339244	30.36225683
4749	10.99318876	30.36136583
4750	10.9931682	30.36085139
4751	10.9929998	30.36044463
4752	10.99140515	30.35723559
4753	10.99124433	30.35662589
4754	10.99110329	30.35568015
4755	10.99025313	30.35325842
4756	10.98885096	30.35053506
4757	10.98848749	30.35013276
4758	10.98818968	30.34970848
4759	10.98811271	30.34952987
4760	10.98787176	30.34885599
4761	10.98790592	30.34848589
4762	10.98728803	30.3474232
4763	10.98718323	30.34698832
4764	10.98689551	30.34611556
4765	10.98524394	30.34368201
4766	10.98357548	30.33855448
4767	10.98313408	30.33782449
4768	10.98289697	30.33666772
4769	10.98263637	30.335927
4770	10.98209816	30.33449817
4771	10.98185859	30.33405999
4772	10.98155702	30.33353769
4773	10.98119097	30.33293289
4774	10.98069326	30.3319942
4775	10.98053965	30.33165431
4776	10.98025056	30.33046557
4777	10.98020368	30.32896127
4778	10.97967926	30.32795852
4779	10.97923355	30.32700294
4780	10.97911021	30.32649672
4781	10.97863053	30.32517606
4782	10.97847553	30.32355744
4783	10.97821804	30.3232732
4784	10.97809342	30.322922
4785	10.97760979	30.32211278
4786	10.97726613	30.32093956
4787	10.97699793	30.31938467
4788	10.97661516	30.31836237
4789	10.97638746	30.31775287
4790	10.97616819	30.31701052
4791	10.97534529	30.31474803
4792	10.97512637	30.31341723
4793	10.97472943	30.31274616
4794	10.97473614	30.31230142
4795	10.97459019	30.31175413
4796	10.97335905	30.30973325
4797	10.97272648	30.30786004
4798	10.97223132	30.3063507
4799	10.9718983	30.30524317
4800	10.97184478	30.30464152
4801	10.97168024	30.30429862
4802	10.97029477	30.30127831
4803	10.96953856	30.29891341
4804	10.96943304	30.29865972
4805	10.96929511	30.29795011
4806	10.9689893	30.29725814
4807	10.96859963	30.29574774
4808	10.96844279	30.29544926
4809	10.96820454	30.29493449
4810	10.96782314	30.29402949
4811	10.9677207	30.29376181
4812	10.96751089	30.29291884
4813	10.96566994	30.2895437
4814	10.96474885	30.28845803
4815	10.96432036	30.28755092
4816	10.96418071	30.28672606
4817	10.96317102	30.28517679
4818	10.96311372	30.28439849
4819	10.96278763	30.28353437
4820	10.96252116	30.28330565
4821	10.96241237	30.282443
4822	10.96125127	30.2807095
4823	10.96110802	30.28038934
4824	10.96097812	30.27987564
4825	10.96097473	30.27932371
4826	10.96093899	30.27788201
4827	10.96051137	30.27575557
4828	10.96038948	30.27527929
4829	10.95997625	30.27459692
4830	10.95953101	30.2732791
4831	10.95907727	30.27254282
4832	10.95894369	30.27221858
4833	10.95877226	30.27192405
4834	10.95880357	30.27145254
4835	10.95869655	30.27037846
4836	10.95880403	30.26983453
4837	10.95832682	30.26803597
4838	10.9578963	30.26669825
4839	10.95791366	30.26532441
4840	10.95590605	30.26162626
4841	10.95530285	30.2604042
4842	10.95516264	30.26020004
4843	10.95468059	30.25936386
4844	10.95397066	30.25767627
4845	10.95358113	30.25666081
4846	10.95354788	30.25641428
4847	10.95342077	30.25606959
4848	10.95336406	30.25528826
4849	10.95318955	30.25483188
4850	10.95306521	30.25365545
4851	10.95241817	30.25268145
4852	10.95230386	30.25234906
4853	10.95162654	30.2513468
4854	10.9515373	30.2505254
4855	10.95080206	30.24898802
4856	10.95073098	30.24867073
4857	10.94956577	30.24706346
4858	10.94915641	30.24590975
4859	10.94875333	30.24410899
4860	10.94837743	30.24312362
4861	10.94822969	30.24290112
4862	10.94816239	30.24266434
4863	10.94678015	30.24096181
4864	10.94656544	30.24000582
4865	10.94470414	30.23653762
4866	10.9438774	30.23570028
4867	10.94356633	30.23543267
4868	10.94300251	30.23408232
4869	10.94270424	30.23314444
4870	10.94088212	30.22996834
4871	10.94073084	30.22948664
4872	10.94090961	30.22857785
4873	10.94043439	30.22683702
4874	10.93994552	30.22547623
4875	10.93822291	30.22224564
4876	10.93778503	30.22144992
4877	10.93709639	30.22000404
4878	10.93697406	30.21916912
4879	10.93676988	30.2185452
4880	10.93654916	30.21815893
4881	10.93652323	30.21792136
4882	10.93619726	30.21701119
4883	10.93560625	30.21586515
4884	10.93537823	30.2150012
4885	10.93512731	30.21399423
4886	10.93472606	30.21334216
4887	10.93237056	30.20989005
4888	10.9319738	30.20865109
4889	10.93149358	30.20797663
4890	10.93147076	30.20714658
4891	10.93145459	30.20613274
4892	10.93129575	30.20552072
4893	10.93113698	30.20508916
4894	10.93046166	30.20331199
4895	10.92988149	30.2016111
4896	10.92926888	30.19975926
4897	10.92915782	30.19816736
4898	10.92920083	30.1979384
4899	10.92914256	30.19766891
4900	10.92903247	30.19742168
4901	10.92677759	30.19410949
4902	10.9245795	30.19031105
4903	10.9245142	30.18962068
4904	10.92437988	30.18924422
4905	10.92424622	30.18880599
4906	10.9236673	30.18796769
4907	10.92395118	30.18635365
4908	10.92179788	30.18323549
4909	10.92166434	30.18256971
4910	10.92143288	30.18102759
4911	10.92147236	30.18060449
4912	10.92139655	30.17918625
4913	10.92111627	30.17870641
4914	10.92058842	30.17791737
4915	10.92052788	30.17762138
4916	10.92027817	30.17729626
4917	10.91982978	30.17665267
4918	10.91948162	30.17587993
4919	10.9183446	30.1738968
4920	10.91809801	30.17280089
4921	10.91716974	30.17133668
4922	10.9171771	30.16961845
4923	10.91674775	30.16884758
4924	10.91662464	30.16852922
4925	10.91591196	30.1665393
4926	10.91570609	30.16593464
4927	10.91542328	30.16465594
4928	10.91459182	30.16233222
4929	10.91448236	30.16184092
4930	10.91399208	30.16047513
4931	10.91361768	30.15937974
4932	10.9131795	30.15832624
4933	10.91130827	30.15456551
4934	10.91004105	30.15206038
4935	10.90948084	30.15101095
4936	10.90921029	30.14961354
4937	10.90947278	30.14843292
4938	10.9091346	30.14738562
4939	10.9088218	30.14662644
4940	10.90757656	30.14503671
4941	10.90744967	30.14473463
4942	10.90717194	30.14396897
4943	10.90701611	30.14265441
4944	10.9069549	30.14237236
4945	10.90703627	30.14144188
4946	10.90676565	30.14058042
4947	10.90648783	30.13945218
4948	10.90602607	30.13821024
4949	10.90500861	30.13634457
4950	10.90464618	30.13536192
4951	10.90441704	30.13473134
4952	10.90434524	30.13442382
4953	10.90406323	30.13373368
4954	10.9035367	30.1323857
4955	10.90328478	30.13113385
4956	10.90104081	30.12585349
4957	10.90041972	30.12459031
4958	10.8998559	30.12216049
4959	10.89964054	30.12115082
4960	10.89947244	30.12069643
4961	10.89949647	30.12029592
4962	10.89924015	30.11923261
4963	10.89899365	30.11862106
4964	10.89893294	30.11769528
4965	10.89891947	30.11676847
4966	10.89742625	30.11413593
4967	10.89778789	30.11264025
4968	10.89755025	30.11189564
4969	10.89703478	30.11054489
4970	10.89687546	30.10907438
4971	10.89644909	30.10780263
4972	10.89660647	30.10667015
4973	10.89585593	30.1053956
4974	10.89607696	30.10456548
4975	10.89458868	30.10202706
4976	10.89423605	30.10110549
4977	10.8941168	30.10079722
4978	10.89403084	30.10055362
4979	10.89333581	30.09928176
4980	10.89384025	30.09759615
4981	10.89294204	30.09584594
4982	10.89284499	30.09567709
4983	10.89243809	30.09468744
4984	10.89226112	30.09398139
4985	10.89100466	30.09198413
4986	10.88930336	30.08877688
4987	10.88901503	30.08821578
4988	10.88893732	30.08798547
4989	10.88856929	30.08703961
4990	10.88826379	30.08626785
4991	10.8880889	30.08577005
4992	10.88815424	30.08456573
4993	10.88813894	30.08371586
4994	10.88769452	30.08270256
4995	10.88601622	30.07962269
4996	10.88585164	30.0794137
4997	10.88534256	30.07811032
4998	10.88521964	30.07726528
4999	10.88518586	30.07630048
