iter	Passed	Remaining
1662	63860	128144
1663	63885	128077
1664	63924	128040
1665	63965	128007
1666	64026	128015
1667	64385	128616
1668	64525	128779
1669	64555	128723
1670	64582	128662
1671	64602	128585
1672	64631	128528
1673	64672	128494
1674	64711	128456
1675	64739	128398
1676	64763	128330
1677	64808	128304
1678	64841	128253
1679	64909	128274
1680	64947	128233
1681	65022	128267
1682	65047	128200
1683	65067	128126
1684	65096	128068
1685	65122	128004
1686	65161	127966
1687	65198	127924
1688	65219	127851
1689	65238	127774
1690	65256	127695
1691	65284	127637
1692	65307	127567
1693	65336	127509
1694	65359	127442
1695	65394	127395
1696	65412	127316
1697	65431	127240
1698	65453	127170
1699	65494	127136
1700	65595	127219
1701	65758	127420
1702	65793	127376
1703	65840	127353
1704	65865	127289
1705	65901	127244
1706	65927	127182
1707	65949	127110
1708	65972	127041
1709	65992	126968
1710	66011	126891
1711	66030	126816
1712	66060	126760
1713	66085	126696
1714	66103	126617
1715	66122	126541
1716	66143	126470
1717	66175	126419
1718	66199	126352
1719	66232	126303
1720	66264	126253
1721	66303	126214
1722	66354	126200
1723	66380	126139
1724	66432	126125
1725	66459	126065
1726	66493	126017
1727	66528	125972
1728	66572	125944
1729	66595	125876
1730	66619	125810
1731	66639	125738
1732	66668	125681
1733	66688	125607
1734	66712	125543
1735	66747	125497
1736	66903	125679
1737	66942	125642
1738	66984	125611
1739	67004	125537
1740	67043	125498
1741	67085	125467
1742	67105	125394
1743	67128	125326
1744	67160	125276
1745	67181	125206
1746	67201	125132
1747	67224	125064
1748	67245	124994
1749	67277	124944
1750	67304	124884
1751	67324	124811
1752	67348	124746
1753	67373	124682
1754	67394	124613
1755	67415	124541
1756	67435	124469
1757	67462	124410
1758	67488	124349
1759	67528	124314
1760	67556	124255
1761	67577	124186
1762	67599	124117
1763	67623	124052
1764	67647	123988
1765	67682	123943
1766	67705	123877
1767	67727	123809
1768	67749	123741
1769	67781	123691
1770	67808	123631
1771	67829	123562
1772	67857	123505
1773	67894	123465
1774	67968	123491
1775	68122	123663
1776	68160	123624
1777	68195	123579
1778	68217	123512
1779	68265	123492
1780	68310	123465
1781	68335	123401
1782	68363	123346
1783	68383	123274
1784	68404	123205
1785	68424	123132
1786	68444	123062
1787	68470	123001
1788	68493	122935
1789	68511	122861
1790	68530	122789
1791	68553	122723
1792	68599	122699
1793	68638	122661
1794	68671	122613
1795	68692	122545
1796	68715	122480
1797	68739	122416
1798	68770	122363
1799	68807	122324
1800	68846	122287
1801	68871	122226
1802	68899	122170
1803	68919	122099
1804	68941	122031
1805	68967	121971
1806	68988	121903
1807	69007	121832
1808	69032	121770
1809	69066	121725
1810	69090	121661
1811	69211	121770
1812	69276	121777
1813	69300	121715
1814	69327	121657
1815	69360	121609
1816	69394	121565
1817	69433	121528
1818	69466	121480
1819	69498	121431
1820	69520	121364
1821	69539	121293
1822	69561	121227
1823	69594	121179
1824	69632	121141
1825	69653	121073
1826	69687	121027
1827	69730	120999
1828	69754	120936
1829	69784	120882
1830	69821	120843
1831	69880	120840
1832	69928	120820
1833	69983	120810
1834	70038	120801
1835	70079	120768
1836	70097	120696
1837	70124	120639
1838	70144	120568
1839	70166	120503
1840	70212	120477
1841	70268	120471
1842	70413	120615
1843	70562	120767
1844	70605	120737
1845	70656	120720
1846	70680	120658
1847	70726	120633
1848	70772	120608
1849	70794	120542
1850	70820	120483
1851	70841	120415
1852	70875	120370
1853	70910	120326
1854	70997	120371
1855	71034	120329
1856	71083	120309
1857	71136	120296
1858	71186	120277
1859	71230	120249
1860	71258	120194
1861	71287	120140
1862	71311	120077
1863	71331	120009
1864	71351	119939
1865	71371	119869
1866	71397	119811
1867	71422	119750
1868	71441	119680
1869	71539	119742
1870	71614	119765
1871	71633	119695
1872	71659	119637
1873	71703	119608
1874	71752	119587
1875	71782	119535
1876	71828	119510
1877	71877	119489
1878	71925	119468
1879	72010	119507
1880	72072	119507
1881	72152	119538
1882	72205	119524
1883	72235	119471
1884	72267	119423
1885	72301	119378
1886	72335	119333
1887	72431	119389
1888	72481	119370
1889	72526	119342
1890	72564	119303
1891	72609	119275
1892	72726	119367
1893	73683	120835
1894	73711	120777
1895	73729	120705
1896	73757	120647
1897	73784	120590
1898	73802	120517
1899	73824	120451
1900	73849	120389
1901	73869	120319
1902	73893	120256
1903	73911	120184
1904	73935	120120
1905	73962	120062
1906	73990	120006
1907	74007	119931
1908	74030	119868
1909	74052	119802
1910	74072	119733
1911	74097	119671
1912	74118	119604
1913	74137	119533
1914	74155	119462
1915	74177	119395
1916	74209	119347
1917	74226	119273
1918	74246	119204
1919	74265	119134
1920	74290	119073
1921	74307	119000
1922	74328	118932
1923	74354	118874
1924	74380	118815
1925	74416	118773
1926	74449	118724
1927	74471	118660
1928	74501	118608
1929	74521	118539
1930	74540	118470
1931	74561	118403
1932	74581	118335
1933	74607	118275
1934	74626	118207
1935	74646	118139
1936	74669	118076
1937	74768	118131
1938	74862	118180
1939	74898	118138
1940	74917	118068
1941	74940	118006
1942	74964	117945
1943	74991	117887
1944	75021	117836
1945	75042	117770
1946	75061	117700
1947	75087	117642
1948	75109	117577
1949	75127	117506
1950	75153	117448
1951	75195	117416
1952	75215	117347
1953	75235	117281
1954	75253	117210
1955	75276	117147
1956	75296	117081
1957	75320	117019
1958	75365	116991
1959	75401	116949
1960	75421	116882
1961	75441	116814
1962	75460	116746
1963	75488	116691
1964	75520	116643
1965	75561	116608
1966	75606	116580
1967	75656	116559
1968	75680	116500
1969	75699	116430
1970	75725	116373
1971	75745	116306
1972	75768	116244
1973	75787	116176
1974	75810	116115
1975	75860	116093
1976	75988	116192
1977	76014	116134
1978	76033	116067
1979	76050	115996
1980	76088	115957
1981	76131	115925
1982	76187	115913
1983	76209	115851
1984	76237	115796
1985	76255	115727
1986	76281	115670
1987	76300	115602
1988	76323	115540
1989	76342	115472
1990	76360	115403
1991	76385	115345
1992	76404	115277
1993	76424	115211
1994	76443	115144
1995	76466	115082
1996	76497	115033
1997	76516	114966
1998	76545	114913
1999	76561	114842
2000	76585	114783
2001	76605	114716
2002	76632	114661
2003	76658	114604
2004	76685	114549
2005	76702	114480
2006	76724	114417
2007	76742	114349
2008	76761	114282
2009	76790	114230
2010	76830	114195
2011	76861	114145
2012	76888	114091
2013	76905	114021
2014	76926	113957
2015	76946	113892
2016	76976	113842
2017	77092	113919
2018	77177	113950
2019	77195	113882
2020	77216	113818
2021	77234	113750
2022	77251	113681
2023	77274	113621
2024	77295	113557
2025	77331	113515
2026	77350	113449
2027	77368	113382
2028	77398	113331
2029	77417	113265
2030	77437	113200
2031	77457	113136
2032	77482	113078
2033	77499	113010
2034	77519	112946
2035	77539	112881
2036	77555	112810
2037	77582	112757
2038	77601	112692
2039	77624	112632
2040	77645	112568
2041	77670	112511
2042	77692	112451
2043	77715	112391
2044	77731	112321
2045	77752	112257
2046	77794	112226
2047	77818	112167
2048	77839	112105
2049	77864	112048
2050	77890	111993
2051	77922	111947
2052	77946	111889
2053	77970	111831
2054	77992	111770
2055	78011	111704
2056	78034	111645
2057	78054	111582
2058	78076	111521
2059	78100	111463
2060	78121	111402
2061	78156	111360
2062	78233	111376
2063	78367	111476
2064	78389	111416
2065	78417	111363
2066	78436	111298
2067	78456	111235
2068	78479	111175
2069	78503	111118
2070	78530	111064
2071	78549	111000
2072	78573	110943
2073	78596	110883
2074	78621	110828
2075	78642	110766
2076	78665	110707
2077	78684	110643
2078	78709	110587
2079	78729	110524
2080	78748	110459
2081	78766	110394
2082	78793	110340
2083	78819	110287
2084	78839	110223
2085	78858	110159
2086	78880	110099
2087	78903	110042
2088	78927	109984
2089	78945	109919
2090	78963	109854
2091	78984	109792
2092	79002	109728
2093	79031	109677
2094	79052	109616
2095	79072	109554
2096	79095	109496
2097	79135	109462
2098	79153	109397
2099	79174	109336
2100	79201	109283
2101	79225	109226
2102	79247	109168
2103	79266	109104
2104	79303	109065
2105	79324	109005
2106	79342	108940
2107	79360	108876
2108	79474	108943
2109	79543	108948
2110	79563	108885
2111	79583	108824
2112	79614	108777
2113	79649	108736
2114	79670	108675
2115	79695	108621
2116	79719	108565
2117	79737	108500
2118	79761	108444
2119	79786	108389
2120	79810	108333
2121	79828	108268
2122	79847	108205
2123	79866	108143
2124	79884	108078
2125	79905	108019
2126	79937	107973
2127	79974	107935
2128	79999	107880
2129	80025	107828
2130	80048	107770
2131	80078	107723
2132	80106	107672
2133	80127	107612
2134	80146	107549
2135	80164	107487
2136	80184	107425
2137	80203	107363
2138	80224	107303
2139	80246	107245
2140	80269	107188
2141	80290	107129
2142	80315	107075
2143	80339	107018
2144	80358	106957
2145	80382	106902
2146	80403	106842
2147	80427	106787
2148	80450	106730
2149	80470	106670
2150	80507	106631
2151	80543	106593
2152	80647	106643
2153	80740	106679
2154	80767	106627
2155	80790	106570
2156	80816	106518
2157	80836	106458
2158	80854	106395
2159	80875	106335
2160	80895	106276
2161	80923	106225
2162	80952	106177
2163	80975	106120
2164	80993	106058
2165	81028	106017
2166	81066	105981
2167	81084	105918
2168	81108	105863
2169	81131	105807
2170	81153	105749
2171	81171	105686
2172	81196	105633
2173	81214	105571
2174	81241	105520
2175	81270	105471
2176	81289	105410
2177	81306	105347
2178	81331	105294
2179	81352	105235
2180	81372	105176
2181	81398	105124
2182	81428	105077
2183	81447	105017
2184	81480	104974
2185	81526	104947
2186	81551	104894
2187	81572	104836
2188	81593	104778
2189	81612	104717
2190	81637	104664
2191	81662	104610
2192	81679	104547
2193	81697	104485
2194	81713	104422
2195	81784	104427
2196	82180	104848
2197	82260	104865
2198	82282	104808
2199	82306	104753
2200	82338	104709
2201	82358	104649
2202	82378	104590
2203	82403	104537
2204	82436	104494
2205	82463	104443
2206	82480	104381
2207	82507	104329
2208	82544	104291
2209	82565	104233
2210	82589	104180
2211	82617	104130
2212	82647	104084
2213	82671	104030
2214	82689	103968
2215	82719	103922
2216	82750	103876
2217	82768	103815
2218	82789	103757
2219	82809	103697
2220	82829	103639
2221	82860	103594
2222	82882	103538
2223	82902	103479
2224	82921	103419
2225	82949	103370
2226	83005	103356
2227	83036	103311
2228	83149	103368
2229	83177	103319
2230	83434	103554
2231	83466	103510
2232	83488	103454
2233	83512	103399
2234	83544	103356
2235	83571	103305
2236	83602	103260
2237	83648	103234
2238	83682	103192
2239	83715	103149
2240	83759	103120
2241	83789	103074
2242	83813	103019
2243	83843	102973
2244	83869	102921
2245	83895	102870
2246	83924	102823
2247	83967	102792
2248	83999	102749
2249	84036	102711
2250	84090	102694
2251	84170	102708
2252	84195	102657
2253	84228	102613
2254	84258	102566
2255	84291	102524
2256	84328	102486
2257	84370	102454
2258	84427	102441
2259	84525	102477
2260	84550	102424
2261	84571	102368
2262	84593	102312
2263	84620	102262
2264	84644	102208
2265	84667	102153
2266	84695	102105
2267	84718	102050
2268	84765	102025
2269	84814	102002
2270	84841	101952
2271	84863	101895
2272	84889	101844
2273	84912	101790
2274	84940	101742
2275	84959	101682
2276	84979	101624
2277	85000	101567
2278	85018	101507
2279	85042	101454
2280	85075	101411
2281	85107	101367
2282	85143	101329
2283	85164	101272
2284	85188	101219
2285	85209	101162
2286	85232	101108
2287	85251	101050
2288	85272	100992
2289	85290	100933
2290	85309	100874
2291	85332	100820
2292	85350	100760
2293	85370	100702
2294	85391	100647
2295	85412	100590
2296	85441	100543
2297	85466	100491
2298	85484	100432
2299	85500	100370
2300	85555	100354
2301	85665	100401
2302	85735	100403
2303	85754	100344
2304	85771	100284
2305	85791	100226
2306	85812	100170
2307	85837	100118
2308	85862	100067
2309	85882	100010
2310	85902	99953
2311	85922	99895
2312	85944	99841
2313	85962	99781
2314	85981	99723
2315	86000	99666
2316	86023	99612
2317	86043	99554
2318	86071	99507
2319	86090	99449
2320	86113	99396
2321	86138	99344
2322	86158	99288
2323	86184	99238
2324	86204	99181
2325	86233	99134
2326	86253	99078
2327	86273	99021
2328	86290	98961
2329	86307	98901
2330	86327	98845
2331	86348	98789
2332	86364	98729
2333	86389	98677
2334	86410	98623
2335	86433	98569
2336	86454	98513
2337	86472	98455
2338	86495	98403
2339	86513	98344
2340	86535	98290
2341	86557	98236
2342	86578	98180
2343	86596	98123
2344	86615	98065
2345	86638	98013
2346	86659	97957
2347	86676	97898
2348	86699	97846
2349	86854	97941
2350	86918	97935
2351	86960	97904
2352	87002	97873
2353	87047	97845
2354	87069	97791
2355	87089	97735
2356	87111	97681
2357	87140	97635
2358	87157	97576
2359	87176	97519
2360	87196	97463
2361	87214	97404
2362	87233	97348
2363	87252	97292
2364	87275	97239
2365	87295	97184
2366	87312	97124
2367	87332	97068
2368	87350	97010
2369	87369	96954
2370	87389	96899
2371	87409	96843
2372	87428	96786
2373	87448	96731
2374	87467	96674
2375	87485	96616
2376	87503	96559
2377	87520	96501
2378	87539	96444
2379	87555	96384
2380	87575	96329
2381	87593	96272
2382	87612	96215
2383	87633	96161
2384	87651	96104
2385	87670	96047
2386	87691	95993
2387	87715	95942
2388	87735	95888
2389	87753	95831
2390	87790	95794
2391	87820	95750
2392	87847	95703
2393	87864	95645
2394	87884	95589
2395	87904	95536
2396	87924	95481
2397	87947	95429
2398	88040	95453
2399	88148	95494
2400	88173	95444
2401	88214	95412
2402	88340	95472
2403	88433	95496
2404	88467	95456
2405	88535	95453
2406	88567	95411
2407	88613	95384
2408	88681	95381
2409	88754	95383
2410	88798	95354
2411	88844	95327
2412	88864	95272
2413	88884	95217
2414	88905	95163
2415	88924	95107
2416	88950	95059
2417	88969	95004
2418	88989	94948
2419	89013	94899
2420	89037	94848
2421	89060	94796
2422	89080	94741
2423	89117	94706
2424	89189	94706
2425	89298	94745
2426	89357	94732
2427	89374	94675
2428	89389	94614
2429	89404	94555
2430	89422	94498
2431	89443	94444
2432	89546	94477
2433	89582	94440
2434	89601	94385
2435	89625	94335
2436	89661	94297
2437	89687	94248
2438	89711	94198
2439	89749	94163
2440	89770	94110
2441	89790	94055
2442	89809	94000
2443	89840	93957
2444	89863	93906
2445	89890	93859
2446	89949	93845
2447	89988	93811
2448	90040	93790
2449	90074	93750
2450	90101	93703
2451	90127	93655
2452	90200	93657
2453	90242	93626
2454	90276	93585
2455	90306	93541
2456	90335	93497
2457	90389	93478
2458	90895	93926
2459	90992	93951
2460	91016	93901
2461	91052	93863
2462	91077	93813
2463	91114	93777
2464	91140	93728
2465	91178	93692
2466	91215	93655
2467	91237	93603
2468	91266	93558
2469	91284	93502
2470	91306	93449
2471	91326	93395
2472	91344	93339
2473	91371	93292
2474	91406	93253
2475	91450	93223
2476	91476	93175
2477	91501	93126
2478	91524	93074
2479	91556	93033
2480	91590	92992
2481	91633	92962
2482	91663	92919
2483	91697	92878
2484	91730	92838
2485	91757	92791
2486	91801	92761
2487	91847	92733
2488	91918	92730
2489	91961	92700
2490	92164	92830
2491	92257	92849
2492	92364	92883
2493	92388	92832
2494	92412	92782
2495	92445	92741
2496	92470	92692
2497	92561	92709
2498	92590	92664
2499	92627	92627
2500	92670	92596
2501	92740	92592
2502	92779	92557
2503	92806	92509
2504	92829	92458
2505	92851	92406
2506	92875	92357
2507	92911	92318
2508	92944	92277
2509	93039	92297
2510	93079	92263
2511	93113	92224
2512	93144	92181
2513	93200	92162
2514	93240	92128
2515	93284	92098
2516	93386	92124
2517	93529	92192
2518	93623	92210
2519	93643	92157
2520	93680	92119
2521	93713	92078
2522	93749	92039
2523	93772	91989
2524	93797	91939
2525	93839	91907
2526	93867	91861
2527	93890	91810
2528	93912	91758
2529	93940	91712
2530	93959	91657
2531	93997	91621
2532	94037	91587
2533	94167	91640
2534	94193	91592
2535	94227	91551
2536	94272	91523
2537	94340	91515
2538	94398	91498
2539	94459	91484
2540	94515	91465
2541	94559	91434
2542	94620	91420
2543	94877	91595
2544	94919	91562
2545	94951	91520
2546	95014	91507
2547	95063	91481
2548	95109	91453
2549	95155	91424
2550	95202	91395
2551	95239	91358
2552	95284	91327
2553	95327	91296
2554	95383	91276
2555	95433	91251
2556	95468	91212
2557	95520	91188
2558	95557	91151
2559	95602	91121
2560	95652	91095
2561	95695	91063
2562	95750	91043
2563	95803	91020
2564	95852	90994
2565	95896	90963
2566	96032	91019
2567	96193	91099
2568	96235	91065
2569	96281	91036
2570	96319	90999
2571	96353	90959
2572	96391	90922
2573	96414	90870
2574	96438	90820
2575	96468	90776
2576	96486	90720
2577	96508	90668
2578	96530	90616
2579	96555	90567
2580	96601	90537
2581	96630	90492
2582	96672	90459
2583	96721	90432
2584	96765	90402
2585	96811	90372
2586	96860	90345
2587	96905	90314
2588	96938	90273
2589	96987	90246
2590	97014	90200
2591	97044	90155
2592	97084	90120
2593	97157	90115
2594	97726	90570
2595	97905	90664
2596	97964	90646
2597	98014	90619
2598	98050	90580
2599	98098	90552
2600	98144	90522
2601	98191	90493
2602	98218	90445
2603	98252	90404
2604	98292	90368
2605	98338	90338
2606	98387	90310
2607	98432	90280
2608	98477	90248
2609	98510	90206
2610	98576	90195
2611	98634	90175
2612	98695	90159
2613	98716	90106
2614	98735	90051
2615	98759	90000
2616	98784	89951
2617	98802	89895
2618	98822	89842
2619	98842	89787
2620	98868	89739
2621	98976	89766
2622	99086	89793
2623	99106	89740
2624	99135	89693
2625	99167	89651
2626	99186	89596
2627	99217	89552
2628	99246	89507
2629	99279	89464
2630	99301	89413
2631	99327	89364
2632	99358	89320
2633	99382	89270
2634	99409	89222
2635	99434	89174
2636	99462	89127
2637	99520	89108
2638	99624	89129
2639	99673	89102
2640	99720	89072
2641	99789	89062
2642	99825	89023
2643	99866	88988
2644	99904	88950
2645	99965	88934
2646	100115	88996
2647	100750	89487
2648	100801	89461
2649	100859	89441
2650	101056	89543
2651	101123	89531
2652	101162	89494
2653	101185	89442
2654	101204	89387
2655	101223	89332
2656	101241	89277
2657	101260	89221
2658	101286	89172
2659	101304	89117
2660	101324	89063
2661	101344	89009
2662	101369	88959
2663	101393	88909
2664	101420	88862
2665	101440	88808
2666	101461	88754
2667	101491	88709
2668	101510	88655
2669	101532	88603
2670	101549	88546
2671	101576	88499
2672	101603	88452
2673	101623	88397
2674	101640	88341
2675	101664	88291
2676	101697	88248
2677	101790	88259
2678	101923	88302
2679	101959	88263
2680	101981	88211
2681	102008	88164
2682	102036	88117
2683	102064	88070
2684	102111	88040
2685	102150	88003
2686	102167	87947
2687	102192	87898
2688	102227	87856
2689	102263	87817
2690	102292	87771
2691	102340	87742
2692	102368	87695
2693	102388	87641
2694	102411	87591
2695	102431	87537
2696	102458	87490
2697	102517	87470
2698	102540	87419
2699	102568	87372
2700	102601	87330
2701	102620	87277
2702	102642	87225
2703	102663	87172
2704	102681	87118
2705	102702	87065
2706	102723	87013
2707	102743	86960
2708	102772	86914
2709	102793	86862
2710	102813	86809
2711	102841	86762
2712	102867	86715
2713	102896	86669
2714	102928	86626
2715	103171	86761
2716	103192	86708
2717	103211	86654
2718	103230	86601
2719	103250	86548
2720	103272	86496
2721	103290	86442
2722	103311	86389
2723	103334	86339
2724	103352	86285
2725	103371	86231
2726	103393	86179
2727	103412	86126
2728	103431	86072
2729	103452	86020
2730	103472	85968
2731	103495	85917
2732	103526	85874
2733	103547	85822
2734	103571	85772
2735	103588	85717
2736	103609	85666
2737	103628	85612
2738	103650	85561
2739	103670	85509
2740	103691	85457
2741	103709	85402
2742	103728	85349
2743	103747	85296
2744	103768	85245
2745	103788	85192
2746	103810	85141
2747	103829	85088
2748	103848	85035
2749	103868	84983
2750	103890	84933
2751	103912	84882
2752	103933	84830
2753	103951	84776
2754	103973	84726
2755	103994	84674
2756	104012	84620
2757	104031	84567
2758	104051	84516
2759	104073	84465
2760	104092	84412
2761	104116	84364
2762	104139	84314
2763	104494	84532
2764	104728	84654
2765	104755	84607
2766	104786	84563
2767	104816	84519
2768	104839	84469
2769	104857	84415
2770	104878	84364
2771	104900	84313
2772	104922	84263
2773	104941	84210
2774	104966	84161
2775	104984	84109
2776	105002	84054
2777	105019	84000
2778	105039	83948
2779	105060	83897
2780	105081	83845
2781	105104	83796
2782	105123	83743
2783	105142	83691
2784	105164	83640
2785	105183	83587
2786	105200	83533
2787	105220	83481
2788	105237	83427
2789	105257	83376
2790	105278	83325
2791	105296	83271
2792	105311	83216
2793	105328	83161
2794	105357	83117
2795	105378	83066
2796	105394	83011
2797	105411	82957
2798	105430	82905
2799	105457	82859
2800	105480	82810
2801	105549	82797
2802	105615	82781
2803	105959	82983
2804	105997	82946
2805	106137	82988
2806	106191	82963
2807	106219	82917
2808	106285	82901
2809	106305	82850
2810	106327	82799
2811	106347	82748
2812	106368	82697
2813	106387	82645
2814	106406	82592
2815	106427	82542
2816	106452	82494
2817	106488	82455
2818	106528	82418
2819	106567	82381
2820	106603	82342
2821	106652	82313
2822	106693	82278
2823	106731	82240
2824	106787	82217
2825	106849	82198
2826	106894	82165
2827	106928	82124
2828	106957	82080
2829	106988	82036
2830	107014	81990
2831	107045	81947
2832	107076	81904
2833	107112	81865
2834	107160	81834
2835	107201	81799
2836	107680	82098
2837	107843	82155
2838	107918	82145
2839	107996	82138
2840	108070	82127
2841	108129	82105
2842	108240	82122
2843	108306	82105
2844	108355	82076
2845	108393	82037
2846	108437	82003
2847	108475	81966
2848	108512	81927
2849	108552	81890
2850	108590	81852
2851	108639	81822
2852	108709	81808
2853	108744	81768
2854	108767	81718
2855	108787	81666
2856	108807	81614
2857	108954	81658
2858	109080	81686
2859	109109	81641
2860	109144	81600
2861	109171	81554
2862	109203	81511
2863	109238	81471
2864	109259	81420
2865	109280	81369
2866	109301	81318
2867	109318	81264
2868	109345	81218
2869	109363	81165
2870	109383	81113
2871	109402	81061
2872	109422	81009
2873	109457	80969
2874	109476	80917
2875	109496	80866
2876	109526	80821
2877	109550	80773
2878	109568	80720
2879	109588	80669
2880	109607	80616
2881	109630	80568
2882	109650	80517
2883	109669	80464
2884	109688	80412
2885	109708	80361
2886	109727	80310
2887	109753	80263
2888	109779	80215
2889	109798	80164
2890	109915	80183
2891	109958	80149
2892	110045	80146
2893	110075	80103
2894	110285	80190
2895	110360	80179
2896	110383	80130
2897	110403	80078
2898	110424	80028
2899	110450	79981
2900	110473	79932
2901	110505	79890
2902	110531	79843
2903	110549	79790
2904	110572	79741
2905	110594	79692
2906	110613	79640
2907	110635	79590
2908	110655	79539
2909	110676	79489
2910	110699	79440
2911	110719	79389
2912	110740	79339
2913	110759	79287
2914	110787	79242
2915	110807	79191
2916	110833	79145
2917	110856	79096
2918	110883	79050
2919	110907	79002
2920	110925	78950
2921	110945	78899
2922	110973	78854
2923	111006	78813
2924	111035	78768
2925	111066	78725
2926	111096	78682
2927	111128	78640
2928	111154	78593
2929	111186	78551
2930	111216	78508
2931	111246	78464
2932	111265	78412
2933	111291	78366
2934	111316	78319
2935	111334	78267
2936	111362	78223
2937	111393	78179
2938	111433	78143
2939	111812	78345
2940	111984	78400
2941	112012	78355
2942	112043	78312
2943	112074	78269
2944	112101	78223
2945	112129	78178
2946	112160	78135
2947	112189	78090
2948	112225	78051
2949	112254	78007
2950	112278	77959
2951	112298	77909
2952	112318	77858
2953	112339	77808
2954	112363	77760
2955	112388	77714
2956	112410	77664
2957	112433	77616
2958	112453	77566
2959	112492	77528
2960	112514	77479
2961	112536	77430
2962	112554	77379
2963	112578	77331
2964	112597	77280
2965	112619	77231
2966	112640	77181
2967	112659	77131
2968	112683	77083
2969	112701	77031
2970	112725	76984
2971	112744	76933
2972	112765	76883
2973	112791	76837
2974	112811	76787
2975	112831	76737
2976	112870	76700
2977	112890	76650
2978	112911	76601
2979	112932	76551
2980	112951	76500
2981	113011	76478
2982	113116	76485
2983	113210	76485
2984	113246	76446
2985	113268	76397
2986	113296	76353
2987	113317	76303
2988	113334	76251
2989	113356	76203
2990	113381	76155
2991	113401	76106
2992	113420	76056
2993	113440	76005
2994	113459	75955
2995	113489	75912
2996	113508	75861
2997	113529	75812
2998	113549	75762
2999	113571	75714
3000	113601	75671
3001	113625	75624
3002	113644	75573
3003	113685	75538
3004	113712	75492
3005	113741	75449
3006	113776	75409
3007	113805	75365
3008	113836	75323
3009	113873	75285
3010	113902	75241
3011	113939	75203
3012	113966	75158
3013	113991	75112
3014	114012	75062
3015	114044	75021
3016	114063	74970
3017	114087	74924
3018	114108	74875
3019	114129	74826
3020	114149	74776
3021	114171	74728
3022	114197	74683
3023	114247	74653
3024	114356	74662
3025	114465	74671
3026	114491	74625
3027	114511	74576
3028	114530	74526
3029	114551	74477
3030	114577	74431
3031	114600	74384
3032	114622	74336
3033	114643	74287
3034	114665	74239
3035	114697	74198
3036	114725	74154
3037	114755	74111
3038	114790	74071
3039	114819	74028
3040	114848	73984
3041	114881	73944
3042	114910	73900
3043	114938	73856
3044	114962	73810
3045	114988	73764
3046	115007	73715
3047	115028	73666
3048	115048	73617
3049	115067	73567
3050	115090	73520
3051	115112	73472
3052	115132	73423
3053	115151	73374
3054	115169	73324
3055	115193	73277
3056	115226	73236
3057	115249	73189
3058	115267	73139
3059	115293	73094
3060	115327	73054
3061	115350	73007
3062	115370	72958
3063	115394	72912
3064	115415	72864
3065	115437	72816
3066	115510	72801
3067	115610	72802
3068	115731	72818
3069	115761	72775
3070	115796	72735
3071	115826	72693
3072	115855	72649
3073	115894	72613
3074	115919	72567
3075	115947	72523
3076	115971	72477
3077	115997	72432
3078	116020	72385
3079	116039	72336
3080	116059	72287
3081	116081	72240
3082	116105	72193
3083	116126	72146
3084	116158	72104
3085	116181	72058
3086	116205	72012
3087	116231	71966
3088	116250	71918
3089	116267	71867
3090	116290	71821
3091	116312	71773
3092	116332	71725
3093	116353	71677
3094	116371	71627
3095	116396	71582
3096	116416	71533
3097	116439	71487
3098	116462	71440
3099	116490	71397
3100	116509	71348
3101	116533	71302
3102	116554	71254
3103	116574	71206
3104	116596	71159
3105	116617	71111
3106	116637	71063
3107	116656	71014
3108	116674	70965
3109	116787	70973
3110	117200	71164
3111	117233	71123
3112	117252	71074
3113	117271	71025
3114	117294	70979
3115	117316	70932
3116	117345	70889
3117	117371	70844
3118	117418	70812
3119	117484	70792
3120	117532	70760
3121	117584	70731
3122	117614	70689
3123	117631	70639
3124	117664	70598
3125	117684	70550
3126	117709	70505
3127	117732	70458
3128	117754	70412
3129	117775	70364
3130	117803	70320
3131	117824	70273
3132	117844	70225
3133	117863	70176
3134	117898	70137
3135	117923	70092
3136	117953	70049
3137	117987	70010
3138	118022	69971
3139	118044	69924
3140	118069	69879
3141	118092	69833
3142	118121	69790
3143	118147	69746
3144	118175	69702
3145	118202	69658
3146	118224	69612
3147	118442	69681
3148	118533	69674
3149	118556	69628
3150	118576	69580
3151	118596	69532
3152	118615	69483
3153	118635	69436
3154	118654	69387
3155	118682	69344
3156	118708	69300
3157	118740	69258
3158	118761	69211
3159	118788	69167
3160	118811	69121
3161	118836	69076
3162	118861	69032
3163	118894	68991
3164	118919	68946
3165	118941	68900
3166	118963	68853
3167	118988	68809
3168	119010	68762
3169	119036	68718
3170	119056	68670
3171	119075	68622
3172	119094	68573
3173	119130	68535
3174	119178	68504
3175	119221	68469
3176	119260	68433
3177	119334	68416
3178	119474	68437
3179	119579	68438
3180	119646	68417
3181	119833	68465
3182	119920	68456
3183	119951	68414
3184	119992	68378
3185	120052	68354
3186	120105	68324
3187	120129	68279
3188	120152	68233
3189	120178	68189
3190	120200	68142
3191	120217	68092
3192	120238	68045
3193	120263	68001
3194	120285	67954
3195	120307	67908
3196	120325	67859
3197	120350	67814
3198	120377	67771
3199	120400	67725
3200	120426	67681
3201	120447	67634
3202	120474	67590
3203	120504	67548
3204	120524	67501
3205	120545	67454
3206	120567	67408
3207	120587	67360
3208	120608	67313
3209	120630	67267
3210	120657	67224
3211	120683	67180
3212	120703	67132
3213	120726	67087
3214	120750	67042
3215	120779	66999
